Jahr,PLZ,GA,GA_flag,HTA,HTA_flag
2012,8477,67.00,,429.00,
2012,8478,36.00,,288.00,
2012,8479,10.76,1,259.00,
2012,8482,25.00,,276.00,
2012,8483,91.00,,811.00,
2012,8484,123.00,,1186.00,
2012,8486,81.00,,686.00,
2012,8487,71.00,,461.00,
2012,8488,150.00,,1237.00,
2012,8489,34.00,,336.00,
2012,8492,93.00,,735.00,
2012,8493,51.00,,511.00,
2012,8494,65.00,,919.00,
2012,8495,10.76,1,61.00,
2012,8496,26.00,,233.00,
2012,8497,10.76,1,191.00,
2012,8498,10.76,1,260.00,
2012,8499,10.76,1,92.00,
2012,8500,1829.00,,8435.00,
2012,8505,82.00,,457.00,
2012,8506,10.76,1,123.00,
2012,8507,22.00,,151.00,
2012,8508,10.76,1,165.00,
2012,8512,48.00,,433.00,
2012,8514,48.00,,360.00,
2012,8522,43.00,,154.00,
2012,8523,44.00,,300.00,
2012,8524,37.00,,374.00,
2012,8525,10.76,1,166.00,
2012,8526,10.76,1,209.00,
2012,8532,41.00,,480.00,
2012,8535,40.00,,233.00,
2012,8536,50.00,,319.00,
2012,8537,10.76,1,194.00,
2012,8542,240.00,,2172.00,
2012,8543,28.00,,365.00,
2012,8544,10.76,1,142.00,
2012,8545,94.00,,997.00,
2012,8546,113.00,,556.00,
2012,8547,58.00,,476.00,
2012,8548,25.00,,297.00,
2012,8552,116.00,,701.00,
2012,8553,34.00,,248.00,
2012,8554,10.76,1,85.00,
2012,8555,109.00,,695.00,
2012,8556,86.00,,407.00,
2012,8558,10.76,1,77.00,
2012,8560,120.00,,544.00,
2012,8561,36.00,,205.00,
2012,8564,35.00,,228.00,
2012,8565,10.76,1,78.00,
2012,8566,25.00,,222.00,
2012,8570,849.00,,3732.00,
2012,8572,114.00,,734.00,
2012,8573,27.00,,140.00,
2012,8574,33.00,,328.00,
2012,8575,144.00,,679.00,
2012,8576,10.76,1,103.00,
2012,8577,10.76,1,145.00,
2012,8580,559.00,,3220.00,
2012,8581,10.76,1,97.00,
2012,8582,35.00,,140.00,
2012,8583,176.00,,843.00,
2012,8584,10.76,1,131.00,
2012,8585,55.00,,401.00,
2012,8586,114.00,,760.00,
2012,8587,10.76,1,213.00,
2012,8588,35.00,,291.00,
2012,8589,22.00,,197.00,
2012,8590,650.00,,3115.00,
2012,8592,72.00,,580.00,
2012,8593,33.00,,314.00,
2012,8594,52.00,,412.00,
2012,8595,80.00,,547.00,
2012,8596,55.00,,437.00,
2012,8597,57.00,,359.00,
2012,8598,77.00,,582.00,
2012,8599,56.00,,327.00,
2012,8600,1114.00,,7632.00,
2012,8602,103.00,,906.00,
2012,8603,292.00,,1900.00,
2012,8604,480.00,,4697.00,
2012,8605,51.00,,572.00,
2012,8606,476.00,,3428.00,
2012,8607,73.00,,560.00,
2012,8608,318.00,,1591.00,
2012,8610,2217.00,,11039.00,
2012,8614,65.00,,581.00,
2012,8615,60.00,,645.00,
2012,8616,45.00,,296.00,
2012,8617,156.00,,1355.00,
2012,8618,179.00,,1275.00,
2012,8620,935.00,,5028.00,
2012,8623,354.00,,2525.00,
2012,8624,118.00,,1012.00,
2012,8625,225.00,,1689.00,
2012,8626,43.00,,398.00,
2012,8627,136.00,,1141.00,
2012,8630,702.00,,4016.00,
2012,8632,194.00,,1209.00,
2012,8633,163.00,,1324.00,
2012,8634,398.00,,2783.00,
2012,8635,184.00,,1272.00,
2012,8636,305.00,,2354.00,
2012,8637,50.00,,442.00,
2012,8638,10.76,1,312.00,
2012,8640,766.00,,3344.00,
2012,8645,1145.00,,6703.00,
2012,8646,34.00,,350.00,
2012,8700,893.00,,6226.00,
2012,8702,548.00,,3685.00,
2012,8703,370.00,,2679.00,
2012,8704,394.00,,2806.00,
2012,8706,1003.00,,6400.00,
2012,8707,528.00,,2655.00,
2012,8708,987.00,,5003.00,
2012,8712,1155.00,,4975.00,
2012,8713,344.00,,1379.00,
2012,8714,39.00,,216.00,
2012,8715,10.76,1,38.00,
2012,8716,285.00,,1103.00,
2012,8717,129.00,,661.00,
2012,8718,161.00,,683.00,
2012,8722,176.00,,1104.00,
2012,8723,36.00,,201.00,
2012,8725,48.00,,278.00,
2012,8726,10.76,1,86.00,
2012,8727,10.76,1,54.00,
2012,8730,420.00,,1716.00,
2012,8732,45.00,,250.00,
2012,8733,193.00,,1252.00,
2012,8734,28.00,,167.00,
2012,8735,66.00,,399.00,
2012,8737,73.00,,470.00,
2012,8738,79.00,,380.00,
2012,8739,35.00,,213.00,
2012,8750,358.00,,1922.00,
2012,8751,10.76,1,11.43,2
2012,8752,208.00,,979.00,
2012,8753,200.00,,1026.00,
2012,8754,118.00,,642.00,
2012,8755,168.00,,777.00,
2012,8756,48.00,,280.00,
2012,8757,10.76,1,130.00,
2012,8758,10.76,1,121.00,
2012,8762,181.00,,950.00,
2012,8765,35.00,,176.00,
2012,8766,22.00,,91.00,
2012,8767,47.00,,201.00,
2012,8772,10.76,1,93.00,
2012,8773,24.00,,156.00,
2012,8774,10.76,1,46.00,
2012,8775,57.00,,317.00,
2012,8777,43.00,,121.00,
2012,8782,22.00,,110.00,
2012,8783,39.00,,302.00,
2012,8784,30.00,,180.00,
2012,8800,1238.00,,6553.00,
2012,8802,503.00,,3679.00,
2012,8803,377.00,,2565.00,
2012,8804,323.00,,2124.00,
2012,8805,863.00,,3848.00,
2012,8806,125.00,,788.00,
2012,8807,172.00,,1031.00,
2012,8808,553.00,,2663.00,
2012,8810,930.00,,7208.00,
2012,8815,10.76,1,122.00,
2012,8816,95.00,,712.00,
2012,8820,1347.00,,6400.00,
2012,8824,75.00,,612.00,
2012,8825,32.00,,227.00,
2012,8832,523.00,,3660.00,
2012,8833,159.00,,1032.00,
2012,8834,120.00,,1063.00,
2012,8835,65.00,,505.00,
2012,8836,43.00,,258.00,
2012,8840,591.00,,3214.00,
2012,8841,49.00,,346.00,
2012,8842,51.00,,306.00,
2012,8843,24.00,,205.00,
2012,8844,10.76,1,124.00,
2012,8845,10.76,1,53.00,
2012,8846,29.00,,199.00,
2012,8847,10.76,1,128.00,
2012,8849,10.76,1,124.00,
2012,8852,377.00,,2093.00,
2012,8853,528.00,,2815.00,
2012,8854,435.00,,2570.00,
2012,8855,174.00,,913.00,
2012,8856,100.00,,662.00,
2012,8857,26.00,,155.00,
2012,8858,10.76,1,43.00,
2012,8862,75.00,,436.00,
2012,8863,104.00,,506.00,
2012,8864,146.00,,719.00,
2012,8865,70.00,,348.00,
2012,8866,29.00,,93.00,
2012,8867,196.00,,889.00,
2012,8868,84.00,,375.00,
2012,8872,200.00,,646.00,
2012,8873,92.00,,441.00,
2012,8874,35.00,,90.00,
2012,8877,54.00,,196.00,
2012,8878,10.76,1,11.43,2
2012,8880,192.00,,1125.00,
2012,8881,25.00,,148.00,
2012,8882,28.00,,190.00,
2012,8883,10.76,1,76.00,
2012,8884,10.76,1,76.00,
2012,8885,21.00,,95.00,
2012,8886,10.76,1,29.00,
2012,8887,228.00,,1438.00,
2012,8888,51.00,,301.00,
2012,8889,10.76,1,111.00,
2012,8890,95.00,,604.00,
2012,8892,30.00,,133.00,
2012,8893,10.76,1,63.00,
2012,8894,10.76,1,35.00,
2012,8895,10.76,1,37.00,
2012,8896,10.76,1,86.00,
2012,8897,10.76,1,44.00,
2012,8898,10.76,1,37.00,
2012,8902,451.00,,3433.00,
2012,8903,324.00,,2321.00,
2012,8904,57.00,,501.00,
2012,8905,92.00,,868.00,
2012,8906,326.00,,2268.00,
2012,8907,278.00,,2153.00,
2012,8908,257.00,,1550.00,
2012,8909,46.00,,387.00,
2012,8910,675.00,,3624.00,
2012,8911,88.00,,450.00,
2012,8912,216.00,,1671.00,
2012,8913,132.00,,1002.00,
2012,8914,124.00,,770.00,
2012,8915,164.00,,994.00,
2012,8916,80.00,,654.00,
2012,8917,88.00,,719.00,
2012,8918,57.00,,368.00,
2012,8919,20.00,,202.00,
2012,8925,39.00,,298.00,
2012,8926,48.00,,409.00,
2012,8932,345.00,,1917.00,
2012,8933,21.00,,225.00,
2012,8934,111.00,,853.00,
2012,8942,379.00,,2307.00,
2012,8951,44.00,,501.00,
2012,8952,699.00,,4360.00,
2012,8953,1036.00,,6640.00,
2012,8954,90.00,,1211.00,
2012,8955,59.00,,724.00,
2012,8956,85.00,,563.00,
2012,8957,268.00,,1840.00,
2012,8962,106.00,,960.00,
2012,8964,194.00,,1183.00,
2012,8965,248.00,,1412.00,
2012,8966,143.00,,789.00,
2012,8967,169.00,,1301.00,
2012,9000,3099.00,,12633.00,
2012,9008,536.00,,2664.00,
2012,9010,251.00,,1294.00,
2012,9011,229.00,,1298.00,
2012,9012,153.00,,812.00,
2012,9014,530.00,,2836.00,
2012,9015,183.00,,915.00,
2012,9016,530.00,,2885.00,
2012,9030,143.00,,1464.00,
2012,9032,136.00,,983.00,
2012,9033,23.00,,260.00,
2012,9034,77.00,,639.00,
2012,9035,23.00,,284.00,
2012,9036,22.00,,149.00,
2012,9037,10.98,1,272.00,
2012,9038,97.00,,642.00,
2012,9042,192.00,,1424.00,
2012,9043,105.00,,708.00,
2012,9044,31.00,,248.00,
2012,9050,237.00,,2696.00,
2012,9052,93.00,,655.00,
2012,9053,201.00,,1506.00,
2012,9054,10.98,1,111.00,
2012,9055,52.00,,439.00,
2012,9056,144.00,,969.00,
2012,9057,10.98,1,241.00,
2012,9058,10.98,1,84.00,
2012,9062,29.00,,150.00,
2012,9063,47.00,,453.00,
2012,9064,22.00,,176.00,
2012,9100,703.00,,4458.00,
2012,9103,36.00,,376.00,
2012,9104,61.00,,582.00,
2012,9105,37.00,,281.00,
2012,9107,84.00,,638.00,
2012,9108,33.00,,340.00,
2012,9112,10.98,1,97.00,
2012,9113,256.00,,1187.00,
2012,9114,10.98,1,38.00,
2012,9115,10.98,1,67.00,
2012,9116,10.98,1,150.00,
2012,9122,39.00,,254.00,
2012,9123,10.98,1,70.00,
2012,9125,44.00,,250.00,
2012,9126,10.98,1,121.00,
2012,9127,22.00,,131.00,
2012,9200,800.00,,4904.00,
2012,9203,42.00,,307.00,
2012,9204,55.00,,532.00,
2012,9205,47.00,,591.00,
2012,9212,31.00,,519.00,
2012,9213,37.00,,316.00,
2012,9214,57.00,,264.00,
2012,9215,67.00,,329.00,
2012,9216,10.98,1,115.00,
2012,9217,10.98,1,125.00,
2012,9220,210.00,,1345.00,
2012,9223,10.98,1,114.00,
2012,9225,10.98,1,110.00,
2012,9230,443.00,,2884.00,
2012,9231,10.98,1,29.00,
2012,9240,213.00,,1459.00,
2012,9242,213.00,,1593.00,
2012,9243,60.00,,477.00,
2012,9244,172.00,,1482.00,
2012,9245,65.00,,663.00,
2012,9246,21.00,,325.00,
2012,9247,41.00,,421.00,
2012,9248,41.00,,303.00,
2012,9249,24.00,,253.00,
2012,9300,326.00,,2426.00,
2012,9304,25.00,,197.00,
2012,9305,27.00,,229.00,
2012,9306,43.00,,443.00,
2012,9308,10.98,1,96.00,
2012,9312,24.00,,224.00,
2012,9313,34.00,,336.00,
2012,9314,10.98,1,162.00,
2012,9315,71.00,,570.00,
2012,9320,474.00,,3787.00,
2012,9322,71.00,,641.00,
2012,9323,104.00,,956.00,
2012,9325,30.00,,449.00,
2012,9326,93.00,,838.00,
2012,9327,25.00,,376.00,
2012,9400,289.00,,2139.00,
2012,9402,143.00,,1182.00,
2012,9403,260.00,,2453.00,
2012,9404,200.00,,1852.00,
2012,9405,10.98,1,105.00,
2012,9410,167.00,,1291.00,
2012,9411,10.98,1,168.00,
2012,9413,42.00,,423.00,
2012,9422,62.00,,636.00,
2012,9423,10.98,1,201.00,
2012,9424,99.00,,779.00,
2012,9425,59.00,,749.00,
2012,9426,10.98,1,212.00,
2012,9427,51.00,,426.00,
2012,9428,80.00,,495.00,
2012,9430,97.00,,889.00,
2012,9434,71.00,,833.00,
2012,9435,106.00,,913.00,
2012,9436,91.00,,1030.00,
2012,9437,36.00,,436.00,
2012,9442,71.00,,928.00,
2012,9443,126.00,,1532.00,
2012,9444,77.00,,907.00,
2012,9445,88.00,,914.00,
2012,9450,219.00,,2322.00,
2012,9451,21.00,,287.00,
2012,9452,10.98,1,179.00,
2012,9453,10.98,1,224.00,
2012,9462,10.98,1,227.00,
2012,9463,57.00,,723.00,
2012,9464,40.00,,485.00,
2012,9465,22.00,,190.00,
2012,9466,36.00,,247.00,
2012,9467,10.98,1,142.00,
2012,9468,23.00,,141.00,
2012,9469,32.00,,220.00,
2012,9470,435.00,,3348.00,
2012,9472,167.00,,1585.00,
2012,9473,78.00,,803.00,
2012,9475,92.00,,807.00,
2012,9476,32.00,,250.00,
2012,9477,31.00,,267.00,
2012,9478,61.00,,362.00,
2012,9479,28.00,,236.00,
2012,9485,10.98,1,84.00,
2012,9486,10.98,1,45.00,
2012,9487,10.98,1,116.00,
2012,9488,10.98,1,78.00,
2012,9490,43.00,,611.00,
2012,9491,10.98,1,197.00,
2012,9492,10.98,1,227.00,
2012,9493,28.00,,221.00,
2012,9494,51.00,,692.00,
2012,9495,37.00,,393.00,
2012,9496,48.00,,402.00,
2012,9497,10.98,1,192.00,
2012,9498,10.98,1,54.00,
2012,9500,1576.00,,5998.00,
2012,9502,23.00,,182.00,
2012,9503,10.98,1,54.00,
2012,9504,10.98,1,68.00,
2012,9506,24.00,,159.00,
2012,9507,47.00,,346.00,
2012,9508,10.98,1,108.00,
2012,9512,64.00,,371.00,
2012,9514,10.98,1,150.00,
2012,9515,10.98,1,132.00,
2012,9517,10.98,1,123.00,
2012,9523,47.00,,356.00,
2012,9524,150.00,,1050.00,
2012,9525,10.98,1,154.00,
2012,9526,29.00,,250.00,
2012,9527,34.00,,308.00,
2012,9532,93.00,,611.00,
2012,9533,116.00,,979.00,
2012,9534,41.00,,248.00,
2012,9535,148.00,,748.00,
2012,9536,54.00,,503.00,
2012,9542,200.00,,1005.00,
2012,9543,36.00,,230.00,
2012,9545,206.00,,1085.00,
2012,9546,10.98,1,155.00,
2012,9547,10.98,1,143.00,
2012,9548,114.00,,637.00,
2012,9552,187.00,,990.00,
2012,9553,51.00,,280.00,
2012,9554,10.98,1,125.00,
2012,9555,35.00,,221.00,
2012,9556,36.00,,192.00,
2012,9562,35.00,,265.00,
2012,9565,62.00,,346.00,
2012,9573,10.98,1,46.00,
2012,9601,10.98,1,99.00,
2012,9602,138.00,,889.00,
2012,9604,38.00,,265.00,
2012,9606,142.00,,760.00,
2012,9607,69.00,,466.00,
2012,9608,31.00,,279.00,
2012,9612,10.98,1,52.00,
2012,9613,10.98,1,80.00,
2012,9614,10.98,1,55.00,
2012,9615,20.00,,122.00,
2012,9620,200.00,,707.00,
2012,9621,42.00,,271.00,
2012,9622,10.98,1,96.00,
2012,9630,436.00,,1996.00,
2012,9631,51.00,,267.00,
2012,9633,29.00,,229.00,
2012,9642,315.00,,1531.00,
2012,9643,28.00,,135.00,
2012,9650,109.00,,534.00,
2012,9651,10.98,1,115.00,
2012,9652,61.00,,258.00,
2012,9655,25.00,,102.00,
2012,9656,34.00,,169.00,
2012,9657,31.00,,196.00,
2012,9658,58.00,,346.00,
2013,1000,72.00,,955.00,
2013,1003,774.00,,3283.00,
2013,1004,1905.00,,8265.00,
2013,1005,844.00,,4112.00,
2013,1006,1271.00,,5551.00,
2013,1007,1262.00,,6393.00,
2013,1008,394.00,,2490.00,
2013,1009,854.00,,5816.00,
2013,1010,467.00,,2450.00,
2013,1011,9.61,1,36.00,
2013,1012,518.00,,3469.00,
2013,1015,132.00,,3584.00,
2013,1018,606.00,,3551.00,
2013,1020,556.00,,2891.00,
2013,1022,226.00,,1133.00,
2013,1023,143.00,,1045.00,
2013,1024,254.00,,2083.00,
2013,1025,132.00,,1123.00,
2013,1026,131.00,,886.00,
2013,1027,121.00,,572.00,
2013,1028,194.00,,1053.00,
2013,1029,9.61,1,94.00,
2013,1030,220.00,,1394.00,
2013,1031,9.61,1,104.00,
2013,1032,75.00,,664.00,
2013,1033,89.00,,793.00,
2013,1034,9.61,1,138.00,
2013,1035,9.61,1,64.00,
2013,1036,9.61,1,147.00,
2013,1037,9.61,1,177.00,
2013,1038,26.00,,200.00,
2013,1040,117.00,,1157.00,
2013,1041,37.00,,428.00,
2013,1042,39.00,,317.00,
2013,1043,9.61,1,73.00,
2013,1044,9.61,1,105.00,
2013,1045,9.61,1,29.00,
2013,1046,9.61,1,37.00,
2013,1047,9.61,1,26.00,
2013,1052,190.00,,1489.00,
2013,1053,63.00,,600.00,
2013,1054,9.61,1,168.00,
2013,1055,25.00,,340.00,
2013,1058,9.61,1,53.00,
2013,1059,9.61,1,43.00,
2013,1061,9.61,1,23.00,
2013,1062,9.61,1,31.00,
2013,1063,20.00,,144.00,
2013,1066,253.00,,2105.00,
2013,1068,9.61,1,24.00,
2013,1070,77.00,,518.00,
2013,1071,170.00,,917.00,
2013,1072,36.00,,303.00,
2013,1073,69.00,,709.00,
2013,1076,9.61,1,58.00,
2013,1077,29.00,,187.00,
2013,1078,9.61,1,42.00,
2013,1080,9.61,1,140.00,
2013,1081,9.61,1,96.00,
2013,1082,9.61,1,62.00,
2013,1083,22.00,,211.00,
2013,1084,9.61,1,158.00,
2013,1085,9.61,1,73.00,
2013,1088,9.61,1,51.00,
2013,1090,32.00,,322.00,
2013,1091,102.00,,811.00,
2013,1092,85.00,,835.00,
2013,1093,82.00,,791.00,
2013,1094,52.00,,418.00,
2013,1095,268.00,,1830.00,
2013,1096,105.00,,676.00,
2013,1097,9.61,1,101.00,
2013,1098,9.61,1,115.00,
2013,1110,885.00,,4236.00,
2013,1112,52.00,,271.00,
2013,1113,9.61,1,116.00,
2013,1114,21.00,,118.00,
2013,1115,9.61,1,117.00,
2013,1116,9.61,1,84.00,
2013,1117,9.61,1,80.00,
2013,1121,9.61,1,104.00,
2013,1122,9.61,1,85.00,
2013,1123,9.61,1,82.00,
2013,1124,24.00,,155.00,
2013,1125,21.00,,118.00,
2013,1126,9.61,1,41.00,
2013,1127,9.61,1,37.00,
2013,1128,9.61,1,85.00,
2013,1131,104.00,,424.00,
2013,1132,25.00,,239.00,
2013,1134,75.00,,373.00,
2013,1135,37.00,,195.00,
2013,1136,9.61,1,87.00,
2013,1141,9.61,1,32.00,
2013,1142,32.00,,168.00,
2013,1143,48.00,,317.00,
2013,1144,9.61,1,93.00,
2013,1145,40.00,,231.00,
2013,1146,9.61,1,53.00,
2013,1147,27.00,,157.00,
2013,1148,62.00,,404.00,
2013,1149,9.61,1,48.00,
2013,1162,172.00,,1195.00,
2013,1163,90.00,,579.00,
2013,1164,27.00,,229.00,
2013,1165,9.61,1,100.00,
2013,1166,43.00,,270.00,
2013,1167,27.00,,179.00,
2013,1168,24.00,,136.00,
2013,1169,50.00,,318.00,
2013,1170,123.00,,706.00,
2013,1172,23.00,,95.00,
2013,1173,9.61,1,211.00,
2013,1174,9.61,1,88.00,
2013,1175,22.00,,167.00,
2013,1176,9.61,1,109.00,
2013,1180,251.00,,1366.00,
2013,1182,44.00,,234.00,
2013,1183,28.00,,149.00,
2013,1184,32.00,,181.00,
2013,1185,97.00,,571.00,
2013,1186,28.00,,113.00,
2013,1187,9.61,1,55.00,
2013,1188,71.00,,461.00,
2013,1189,9.61,1,49.00,
2013,1195,38.00,,272.00,
2013,1196,495.00,,2774.00,
2013,1197,181.00,,1163.00,
2013,1201,501.00,,5937.00,
2013,1202,571.00,,5885.00,
2013,1203,530.00,,4985.00,
2013,1204,174.00,,2251.00,
2013,1205,660.00,,6342.00,
2013,1206,306.00,,4161.00,
2013,1207,342.00,,3772.00,
2013,1208,221.00,,2579.00,
2013,1209,121.00,,1699.00,
2013,1212,126.00,,1544.00,
2013,1213,280.00,,3507.00,
2013,1214,61.00,,767.00,
2013,1215,9.61,1,351.00,
2013,1216,23.00,,226.00,
2013,1217,187.00,,2056.00,
2013,1218,112.00,,1392.00,
2013,1219,169.00,,1601.00,
2013,1220,38.00,,410.00,
2013,1222,52.00,,803.00,
2013,1223,53.00,,869.00,
2013,1224,119.00,,1510.00,
2013,1225,86.00,,960.00,
2013,1226,121.00,,1516.00,
2013,1227,379.00,,3870.00,
2013,1228,78.00,,998.00,
2013,1231,22.00,,491.00,
2013,1232,42.00,,652.00,
2013,1233,88.00,,1217.00,
2013,1234,39.00,,825.00,
2013,1236,9.61,1,159.00,
2013,1237,9.61,1,157.00,
2013,1239,24.00,,242.00,
2013,1241,22.00,,249.00,
2013,1242,38.00,,507.00,
2013,1243,9.61,1,75.00,
2013,1244,9.61,1,156.00,
2013,1245,26.00,,384.00,
2013,1246,9.61,1,293.00,
2013,1247,9.61,1,348.00,
2013,1248,9.61,1,140.00,
2013,1251,9.61,1,68.00,
2013,1252,9.61,1,238.00,
2013,1253,20.00,,487.00,
2013,1254,9.61,1,172.00,
2013,1255,55.00,,776.00,
2013,1256,25.00,,393.00,
2013,1257,9.61,1,286.00,
2013,1258,25.00,,294.00,
2013,1260,1049.00,,5872.00,
2013,1261,55.00,,433.00,
2013,1262,45.00,,329.00,
2013,1263,9.61,1,263.00,
2013,1264,88.00,,461.00,
2013,1265,9.61,1,32.00,
2013,1266,43.00,,267.00,
2013,1267,52.00,,389.00,
2013,1268,47.00,,472.00,
2013,1269,64.00,,268.00,
2013,1270,68.00,,385.00,
2013,1271,58.00,,270.00,
2013,1272,63.00,,535.00,
2013,1273,131.00,,636.00,
2013,1274,22.00,,194.00,
2013,1275,51.00,,285.00,
2013,1276,37.00,,308.00,
2013,1277,28.00,,292.00,
2013,1278,22.00,,220.00,
2013,1279,30.00,,402.00,
2013,1281,9.61,1,85.00,
2013,1283,9.61,1,196.00,
2013,1284,9.61,1,137.00,
2013,1285,9.61,1,199.00,
2013,1286,9.61,1,88.00,
2013,1287,9.61,1,104.00,
2013,1288,9.61,1,102.00,
2013,1290,146.00,,1564.00,
2013,1291,57.00,,617.00,
2013,1292,44.00,,524.00,
2013,1293,43.00,,459.00,
2013,1294,29.00,,332.00,
2013,1295,58.00,,770.00,
2013,1296,97.00,,841.00,
2013,1297,59.00,,783.00,
2013,1298,20.00,,117.00,
2013,1299,63.00,,545.00,
2013,1302,28.00,,288.00,
2013,1303,30.00,,215.00,
2013,1304,109.00,,760.00,
2013,1305,62.00,,501.00,
2013,1306,20.00,,168.00,
2013,1307,9.61,1,50.00,
2013,1308,9.61,1,72.00,
2013,1312,20.00,,181.00,
2013,1313,20.00,,56.00,
2013,1315,80.00,,471.00,
2013,1316,9.61,1,41.00,
2013,1317,9.61,1,48.00,
2013,1318,20.00,,120.00,
2013,1321,9.61,1,120.00,
2013,1322,22.00,,89.00,
2013,1323,39.00,,135.00,
2013,1324,20.00,,39.00,
2013,1325,9.61,1,44.00,
2013,1326,9.61,1,53.00,
2013,1329,9.61,1,65.00,
2013,1337,120.00,,452.00,
2013,1338,23.00,,121.00,
2013,1341,20.00,,89.00,
2013,1342,9.61,1,69.00,
2013,1343,9.61,1,53.00,
2013,1344,9.61,1,58.00,
2013,1345,27.00,,106.00,
2013,1346,9.61,1,75.00,
2013,1347,63.00,,349.00,
2013,1348,24.00,,175.00,
2013,1350,163.00,,1053.00,
2013,1352,9.61,1,46.00,
2013,1353,9.61,1,22.00,
2013,1354,9.61,1,46.00,
2013,1355,9.61,1,70.00,
2013,1356,9.61,1,28.00,
2013,1357,9.61,1,48.00,
2013,1358,9.61,1,69.00,
2013,1372,36.00,,118.00,
2013,1373,116.00,,556.00,
2013,1374,9.61,1,68.00,
2013,1375,9.61,1,65.00,
2013,1376,9.61,1,148.00,
2013,1377,9.61,1,88.00,
2013,1400,1541.00,,5361.00,
2013,1404,9.61,1,57.00,
2013,1405,29.00,,148.00,
2013,1406,9.61,1,70.00,
2013,1407,28.00,,131.00,
2013,1408,9.61,1,27.00,
2013,1409,9.61,1,10.67,2
2013,1410,9.61,1,164.00,
2013,1412,20.00,,80.00,
2013,1413,9.61,1,37.00,
2013,1415,9.61,1,68.00,
2013,1416,9.61,1,82.00,
2013,1417,21.00,,105.00,
2013,1418,9.61,1,107.00,
2013,1420,23.00,,68.00,
2013,1421,9.61,1,72.00,
2013,1422,181.00,,628.00,
2013,1423,37.00,,144.00,
2013,1424,46.00,,187.00,
2013,1425,9.61,1,81.00,
2013,1426,52.00,,269.00,
2013,1427,21.00,,103.00,
2013,1428,9.61,1,63.00,
2013,1429,9.61,1,83.00,
2013,1430,9.61,1,60.00,
2013,1431,9.61,1,32.00,
2013,1432,9.61,1,73.00,
2013,1433,22.00,,105.00,
2013,1434,9.61,1,51.00,
2013,1435,9.61,1,22.00,
2013,1436,58.00,,179.00,
2013,1437,9.61,1,20.00,
2013,1438,22.00,,86.00,
2013,1439,9.61,1,76.00,
2013,1441,29.00,,111.00,
2013,1442,44.00,,120.00,
2013,1443,20.00,,86.00,
2013,1445,9.61,1,67.00,
2013,1446,49.00,,212.00,
2013,1450,157.00,,744.00,
2013,1452,9.61,1,35.00,
2013,1453,9.61,1,126.00,
2013,1454,9.61,1,102.00,
2013,1462,160.00,,531.00,
2013,1463,9.61,1,25.00,
2013,1464,9.61,1,58.00,
2013,1468,52.00,,237.00,
2013,1470,149.00,,945.00,
2013,1473,24.00,,124.00,
2013,1474,23.00,,106.00,
2013,1475,24.00,,134.00,
2013,1482,33.00,,155.00,
2013,1483,9.61,1,74.00,
2013,1484,9.61,1,68.00,
2013,1485,9.61,1,32.00,
2013,1486,9.61,1,28.00,
2013,1489,9.61,1,81.00,
2013,1509,9.61,1,87.00,
2013,1510,109.00,,662.00,
2013,1512,9.61,1,30.00,
2013,1513,9.61,1,35.00,
2013,1514,9.61,1,29.00,
2013,1515,9.61,1,38.00,
2013,1521,9.61,1,64.00,
2013,1522,64.00,,371.00,
2013,1523,24.00,,166.00,
2013,1524,9.61,1,10.67,2
2013,1525,9.61,1,70.00,
2013,1526,9.61,1,29.00,
2013,1527,9.61,1,37.00,
2013,1528,9.61,1,28.00,
2013,1529,9.61,1,31.00,
2013,1530,141.00,,1042.00,
2013,1532,9.61,1,105.00,
2013,1533,9.61,1,38.00,
2013,1534,9.61,1,33.00,
2013,1535,9.61,1,45.00,
2013,1536,9.61,1,44.00,
2013,1537,9.61,1,10.67,2
2013,1538,9.61,1,10.67,2
2013,1541,9.61,1,93.00,
2013,1542,9.61,1,42.00,
2013,1543,9.61,1,92.00,
2013,1544,9.61,1,127.00,
2013,1545,9.61,1,59.00,
2013,1551,9.61,1,36.00,
2013,1552,9.61,1,35.00,
2013,1553,26.00,,100.00,
2013,1554,9.61,1,50.00,
2013,1555,9.61,1,41.00,
2013,1562,38.00,,288.00,
2013,1563,9.61,1,88.00,
2013,1564,50.00,,359.00,
2013,1565,9.61,1,81.00,
2013,1566,28.00,,171.00,
2013,1567,9.61,1,39.00,
2013,1568,9.61,1,115.00,
2013,1580,140.00,,473.00,
2013,1583,9.61,1,92.00,
2013,1584,9.61,1,32.00,
2013,1585,25.00,,189.00,
2013,1586,20.00,,99.00,
2013,1587,23.00,,66.00,
2013,1588,41.00,,226.00,
2013,1589,9.61,1,28.00,
2013,1595,40.00,,207.00,
2013,1607,100.00,,429.00,
2013,1608,34.00,,138.00,
2013,1609,9.61,1,126.00,
2013,1610,86.00,,388.00,
2013,1611,9.61,1,24.00,
2013,1612,33.00,,72.00,
2013,1613,21.00,,116.00,
2013,1614,35.00,,181.00,
2013,1615,63.00,,235.00,
2013,1616,104.00,,464.00,
2013,1617,45.00,,215.00,
2013,1618,145.00,,758.00,
2013,1619,9.61,1,139.00,
2013,1623,28.00,,158.00,
2013,1624,9.61,1,70.00,
2013,1625,23.00,,79.00,
2013,1626,9.61,1,43.00,
2013,1627,9.61,1,103.00,
2013,1628,35.00,,213.00,
2013,1630,350.00,,2383.00,
2013,1632,33.00,,261.00,
2013,1633,46.00,,221.00,
